participantId,date,ipCountry,ipRegion,instructionsLocale,browserLocale,retake,gender,countryGrow,countryLive,multinational,country1,country2,country3,country4,country5,education,lang0,lang1,fluency1,lang2,fluency2,age,colorBlindness,colorBlindnessOther,colorWork,colorWorkDetails,readingAboutColor,surroundingBrightness,surroundingBrightIDK,monitorBrightness,monitorBrightIDK,backgroundColor,displayColorSpace
089c7a0d-4a80-4992-9eb8-d010532fe634,2026,Malaysia,,en,en,no,female,Malaysia,Malaysia,,,,,,,university-no-degree,English (English),"Malay (bahasa Melayu, بهاس ملايو‎)",fluently,,,22,none,,no,,no,0,true,19,,black,rgb
091d7752-e47b-46d1-9944-b98e89e06ea9,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Korean (한국어, 조선어)",well,32,none,,no,,no,51,true,50,true,white,p3
098e8779-cb24-4699-b099-dbc65458d876,2026,India,,en,en,no,female,India,United Arab Emirates,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Malayalam (മലയാളം),well,25,none,,no,,no,56,,52,,black,p3
09b4626b-e098-4de0-9250-4ba42e67aa60,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,incomplete-grad,Urdu (اردو),"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",fluently,English (English),well,20,none,,no,,no,54,,50,,white,rgb
09eebdf6-fd63-4ad2-8aa7-073ab1518530,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,15,none,,no,,no,29,true,38,,white,rgb
0ab0144c-897f-43a5-a4a9-46e2e2d749ab,2026,Georgia,,en,en,no,female,United Arab Emirates,Georgia,,,,,,,university-no-degree,Arabic (العربية),English (English),fluently,Spanish (español),at beginner's level,20,none,,no,,no,63,,76,,white,rgb
0ad8af6e-b325-4165-b428-5b0e2d6e1545,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,Kannada (ಕನ್ನಡ),English (English),well,Telugu (తెలుగు),at beginner's level,22,none,,no,,no,61,true,24,,white,rgb
0adca715-3d8e-4382-aff1-136ea39a213d,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Bengali, Bangla (বাংলা)",English (English),well,"Hindi (हिन्दी, हिंदी)",well,24,none,,no,,no,22,,69,,white,rgb
0ae49cd9-3b5e-4451-9d8b-d9df492208ee,2026,United Arab Emirates,,en,en,no,male,India,United Arab Emirates,,,,,,,complete-grad,Tamil (தமிழ்),English (English),fluently,Japanese (日本語 (にほんご)),at beginner's level,23,none,,no,,no,50,true,26,,white,rgb
0af14e27-c212-4d97-a9d9-a5891a29b2cc,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,Oriya (ଓଡ଼ିଆ),"Hindi (हिन्दी, हिंदी)",well,English (English),well,17,none,,no,,no,42,true,50,true,white,rgb
0b7d08ed-9b50-49c3-aca9-1969493a0198,2026,United Kingdom,,en,en,no,female,United Kingdom,United Kingdom,,,,,,,university-no-degree,English (English),"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",fluently,,,43,none,,yes,,no,33,,100,,white,p3
0b7e7b36-092c-4bdd-a860-00436908e933,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),Malayalam (മലയാളം),fluently,"Hindi (हिन्दी, हिंदी)",fluently,26,none,,no,,no,0,,58,,black,rgb
0b9bc605-e76a-4f62-a4d0-d9d122acdc88,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,18,none,,no,,no,54,,56,,white,rgb
0c93e945-bd24-4bac-9ef1-da902bef8e46,2026,India,,en,en,no,female,India,India,,,,,,,complete-primary,English (English),"Hindi (हिन्दी, हिंदी)",very well,Gujarati (ગુજરાતી),well,15,none,,no,,no,79,,100,,black,rgb
0cc51a49-2773-49db-bd14-bb2c22e91556,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",fluently,16,none,,no,,no,50,,50,,black,rgb
0cc70fe9-e115-4b4c-b998-03d3d5adb0d9,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-grad,English (English),Telugu (తెలుగు),fluently,"Hindi (हिन्दी, हिंदी)",very well,18,none,,no,,no,80,,0,,white,rgb
0d58b2d3-9b53-479c-809b-07f1e8e8682d,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Marathi (Marāṭhī) (मराठी),very well,18,,,,,,50,,50,,white,p3
0de08e37-fd0c-4004-95ba-0db39dc4b937,2026,Greece,,en,en,no,male,United Kingdom,United Kingdom,,,,,,,complete-sec-high,English (English),Spanish (español),,,,18,,,,,no,50,,50,,black,p3
0e924496-9b5f-403d-a39c-c7eed03240e9,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),very well,,,16,none,,no,,no,70,,24,,white,rgb
0eb2c52f-9651-40a2-b14f-980828e44ec6,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",,,,,21,,,,,,50,,50,,white,rgb
0ef08667-9556-42d5-ab2a-4c68e90c0630,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",very well,Japanese (日本語 (にほんご)),at beginner's level,23,none,,no,,no,25,,49,true,black,rgb
0f4697d5-04df-46ac-b0f8-97842ccf4f5e,2026,United States,,en,en,no,male,United States,United States,,,,,,,incomplete-sec-high,English (English),,,,,16,,,no,,no,78,,64,,black,p3
0f8f5957-6603-420a-a781-8413037dd70d,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),English (English),very well,,,19,none,,no,,no,12,,0,,white,rgb
0fa02965-2089-4f71-ac65-7197e2e349ff,2026,United Kingdom,,en,en,no,female,United Kingdom,United Kingdom,,,,,,,incomplete-sec-high,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",fluently,"French (français, langue française)",well,16,none,,no,,no,39,,47,,white,p3
0fa516bd-f9d3-46ff-a7a0-d1f55ba7ab94,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,Marathi (Marāṭhī) (मराठी),English (English),fluently,"Hindi (हिन्दी, हिंदी)",fluently,23,none,,no,,no,26,,40,,white,rgb
0fb35b10-92fe-4a19-8c76-4cb75a1b38ed,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",very well,29,none,,no,,no,36,,100,,black,rgb
0fcc1b48-b9a6-4a1b-9d7f-d6a3d5471b51,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Gujarati (ગુજરાતી),,,,,18,,,,,,50,,66,,white,p3
0ffb6f8b-ad03-4999-973c-ae19e183780f,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",well,26,none,,no,,no,0,,50,,white,p3
0ffe9541-ca23-444f-9aa4-dca28d4cf7ec,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,English (English),"Hindi (हिन्दी, हिंदी)",very well,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",very well,19,,,,,,59,,63,,black,rgb
103ae123-81b9-49c5-b2d6-4695deaeb878,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),very well,"French (français, langue française)",at beginner's level,15,none,,no,,no,49,,34,,white,p3
1069c99a-2c49-4657-a1f8-36fa885879cb,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,22,,,,,,50,,50,,black,rgb
10912c43-b6cc-412d-a6da-e78893dbf775,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,Marathi (Marāṭhī) (मराठी),,,,,21,,,,,,50,,29,,white,rgb
1093cd66-f96f-4294-955d-f54459a7bb61,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,Tamil (தமிழ்),English (English),fluently,"Hindi (हिन्दी, हिंदी)",well,19,,,,,,42,,42,,white,p3
10e9f99c-4cf1-46d0-938c-01126fd3019b,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),Marathi (Marāṭhī) (मराठी),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,17,none,,no,,no,74,,19,,white,p3
112caabf-ccaf-4676-94f7-3f6d4539a03f,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),English (English),fluently,,,26,none,,no,,no,56,,50,,white,rgb
11895906-612a-41b9-bcdc-210a3e9e09c6,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Tamil (தமிழ்),very well,26,none,,no,,no,64,,100,,white,rgb
120a6f2b-99cb-43e8-b946-4a52e504b86b,2026,United Kingdom,,en,en,no,female,India,United Kingdom,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Spanish (español),at beginner's level,27,none,,no,,no,25,,29,,white,p3
128faf1a-ed9e-4939-b27d-73d4f23766fc,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Malayalam (മലയാളം),,,,,20,none,,no,,no,46,,11,,white,rgb
12a246d6-78b9-46ec-bb83-9745569f5c6d,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Telugu (తెలుగు),fluently,"Hindi (हिन्दी, हिंदी)",fluently,25,,,,,,50,,50,,black,rgb
12a82ab6-a2b8-486c-a04e-344f7b239fba,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Tamil (தமிழ்),fluently,German (Deutsch),at beginner's level,21,none,,no,,no,74,,100,,white,rgb
12e4ff60-0fc9-4290-adcd-a87ccbb0c225,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,English (English),Telugu (తెలుగు),fluently,"Hindi (हिन्दी, हिंदी)",well,17,none,,yes,,no,26,,67,,black,rgb
131930e1-84ea-4f39-8b8d-f98d6a19cba0,2026,Thailand,,en,th,no,female,Thailand,Thailand,,,,,,,incomplete-sec-high,Thai (ไทย),English (English),very well,,,17,,,no,,no,50,,48,,white,rgb
134c900f-8b02-4b7e-8ed2-158e154ece03,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Marathi (Marāṭhī) (मराठी),"Hindi (हिन्दी, हिंदी)",very well,English (English),fluently,23,none,,no,,no,99,,50,,white,p3
14744e99-5699-48c9-993a-9148d5663d97,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",,,,22,none,,no,,no,48,,42,,black,rgb
14837054-3df0-4805-adac-73d87ef974a7,2026,Spain,,en,en,no,no-disclosure,United Kingdom,United Kingdom,,,,,,,university-no-degree,English (English),,,,,25,,,,,,50,,50,,white,rgb
14fe4003-6657-4ea0-b481-6c5b4a6264c8,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),,,,,19,,,,,,27,,100,,black,rgb
152d10e9-9a59-4bd4-ad9e-3de0e6b0f36a,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,"Hindi (हिन्दी, हिंदी)","Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,English (English),very well,18,,,,,,75,,33,,white,rgb
156829eb-f151-421e-9e16-5caf60778928,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),well,"Sindhi (सिन्धी, سنڌي، سندھی‎)",fluently,29,none,,no,,no,43,,50,,white,rgb
156d7ea5-1535-4af8-ba17-06a085b1c320,2026,Australia,,en,en,no,no-disclosure,Hong Kong,Australia,,,,,,,incomplete-sec-high,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",fluently,Spanish (español),well,16,red-green,,yes,,no,79,,68,,black,rgb
160446e5-2162-4b52-bd6e-4196a752ab1e,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,Telugu (తెలుగు),English (English),very well,,,17,none,,no,,no,46,,50,true,white,rgb
16c385c9-cee4-4d32-aae3-0fce0aea3d51,2026,India,,en,en,no,female,India,United Kingdom,,,,,,,university-degree,English (English),,,,,21,,,,,,79,,50,,white,p3
16cc4de9-ecd7-47f9-9be3-06fdf32c363b,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Urdu (اردو),English (English),fluently,German (Deutsch),at beginner's level,27,none,,yes,,no,87,,30,,white,p3
17120063-554e-4d15-a80f-24726188c5f0,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,20,none,,no,,no,29,,10,,black,p3
171c8794-3de8-4a90-ad6c-c43e226f3b84,2026,United States,,en,en,no,female,India,United States,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",well,Marathi (Marāṭhī) (मराठी),very well,29,none,,no,,no,94,,93,,white,rgb
1773e39f-4a19-4436-8761-6d7dccf662a4,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,Marathi (Marāṭhī) (मराठी),at beginner's level,19,none,,no,,no,73,,74,,white,rgb
182679c3-b0c5-4329-aa48-0cdfa8c1ca4e,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Kannada (ಕನ್ನಡ),English (English),very well,Tamil (தமிழ்),well,21,,,,,no,50,,50,,white,rgb
18586fef-2616-4130-b632-a179fc209424,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,university-degree,English (English),Urdu (اردو),,,,35,none,,yes,,no,49,,50,,white,rgb
18aaf2cf-d60c-49d8-b4c3-b406ab3d29e5,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,English (English),,,,,20,,,,,,50,,50,,black,p3
18caefd8-3922-481f-b36d-8d85814b9d10,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),Assamese (অসমীয়া),well,"Hindi (हिन्दी, हिंदी)",well,33,none,,no,,no,50,true,50,true,white,rgb
18dae05b-bb05-4a2b-aa24-87c77330a1bb,2026,Italy,,en,en,no,male,United States,Italy,,,,,,,university-no-degree,English (English),Italian (italiano),fluently,Spanish (español),very well,59,none,,yes,,no,68,,89,,black,p3
18e116db-950e-439d-a0c3-9d11574fd20e,2026,United States,,en,da,yes,non-binary,Afghanistan,Zimbabwe,,,,,,,no-formal-edu,English (English),,,,,69,none,,no,,no,50,,50,,black,p3
18e54b96-f1cf-4bca-825e-d3dd9fd9d5dc,2026,Australia,,en,en,no,male,India,Australia,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,21,none,,no,,no,8,,8,,white,rgb
18ed02c5-3b2f-43a8-9802-6263c768e489,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),English (English),fluently,,,23,none,,no,,no,50,true,77,true,black,rgb
19745d81-05bd-40e2-8ec5-1d4ab33ec55e,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",,"Kashmiri (कश्मीरी, كشميري‎)",,24,none,,yes,,no,59,,76,,white,p3
19881c06-47eb-4f14-a0ce-70433ee3fb3d,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Telugu (తెలుగు),at beginner's level,"Hindi (हिन्दी, हिंदी)",at beginner's level,22,none,,no,,no,57,,55,,black,p3
19f2623e-a5b4-4352-8d35-c6893e70c17b,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,31,,,,,no,10,,16,,black,p3
19f84782-c5f0-449b-9ecc-d92f541b2d11,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),English (English),fluently,,,22,none,,no,,no,83,,64,,black,rgb
19f85714-df7b-4fa4-8da8-2e997f1485f3,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,,,17,none,,no,,no,56,,56,,white,rgb
1a3bf903-88a1-432d-99b6-54d91f6e1317,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,English (English),,,,,23,none,,no,,no,39,,26,,white,rgb
1acf8cba-5f0a-424c-afaf-40fc495218a0,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Marathi (Marāṭhī) (मराठी),well,"Hindi (हिन्दी, हिंदी)",well,25,none,,no,,no,68,,50,,black,rgb
1af53c79-7e1c-4b7f-891d-34e2475a1db7,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,English (English),Assamese (অসমীয়া),fluently,"Hindi (हिन्दी, हिंदी)",very well,13,,,,,,50,,50,,black,rgb
1b06336d-e4d4-4943-afc0-0d11c2c1122a,2026,India,,en,en,no,male,India,British Indian Ocean Territory,,,,,,,university-degree,Tamil (தமிழ்),English (English),,,,19,none,,no,,no,27,,63,,white,rgb
1b12c403-e904-4ab9-a423-568e07eb9bd1,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),Telugu (తెలుగు),very well,Kannada (ಕನ್ನಡ),well,18,none,,no,,no,50,,12,true,black,rgb
1b214caa-e702-4804-99e6-31cb2c2f7418,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,"Hindi (हिन्दी, हिंदी)",at beginner's level,21,,,,,,64,,16,,black,rgb
1b21b05b-21d6-4305-9420-601dcd665435,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Malayalam (മലയാളം),Kannada (ಕನ್ನಡ),fluently,Tamil (தமிழ்),fluently,18,none,,no,,no,53,,32,,white,rgb
1b456eef-83c1-4895-b3db-cfcef8c69bc8,2026,India,,en,en,no,female,India,Russian Federation,,,,,,,university-no-degree,"Hindi (हिन्दी, हिंदी)",English (English),very well,Russian (Русский),at beginner's level,21,,,,,,50,,50,,white,rgb
1b7298ca-be2e-43a5-8c8d-c8b53b6a3402,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),well,,,24,none,,no,,no,2,true,2,,white,rgb
1b822b32-6f72-463f-8eee-7230e48aa144,2026,France,,en,en,no,no-disclosure,Indonesia,Germany,,,,,,,university-no-degree,Afar (Afaraf),,well,Afrikaans (Afrikaans),very well,34,none,,no,,no,99,,26,,white,p3
1be68155-a29b-4260-8d51-9b58c53b37ca,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Telugu (తెలుగు),"Hindi (हिन्दी, हिंदी)",well,English (English),well,24,,,,,,84,,50,,white,p3
1c0c9ab9-642e-4290-a0a9-c0f573cb8fd5,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,Urdu (اردو),at beginner's level,19,,,,,,50,,50,,white,rgb
1c640738-0b35-41a9-b9e7-5977ff4046f7,2026,Nepal,,en,en,no,male,Nepal,Nepal,,,,,,,complete-sec-high,English (English),Nepali (नेपाली),very well,,,18,none,,no,,no,0,,76,,white,rgb
1c64f6c9-e5a4-4a72-9192-037a42125626,2026,United Kingdom,,en,en,no,male,United Kingdom,United Kingdom,,,,,,,complete-grad,English (English),Welsh (Cymraeg),very well,,,37,none,,no,,no,66,,15,,white,rgb
1c839a9f-61c5-4d36-a1b1-2daea2a1935e,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),Tamil (தமிழ்),well,,,15,,,,,,53,,50,,black,rgb
1cb9432c-8902-4f36-94d5-c08b8ba687aa,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,21,none,,no,,no,0,,17,,black,p3
1ccd7bfe-8aab-4775-bf34-6e1b7ca2e5da,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,university-degree,English (English),,,,,20,,,,,,48,,23,,black,rgb
1cd70f08-9d89-4ddd-b385-ef4e0376f68c,2026,India,,en,en,no,male,India,Germany,,,,,,,incomplete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"Bengali, Bangla (বাংলা)",well,26,none,,no,,no,0,,0,,black,rgb
1d0cade6-98ea-47c4-a09e-8097eeb43781,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",well,,,20,,,no,,no,67,,26,,black,rgb
1d4a2c14-b0e9-441f-9d50-c36e0769fb00,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Urdu (اردو),well,19,none,,no,,no,33,true,57,true,white,rgb
1d8ef341-e3f1-4fc5-982c-b5f077d9bb94,2026,United Arab Emirates,,en,en,no,female,United Arab Emirates,China,,,,,,,university-degree,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",very well,Arabic (العربية),at beginner's level,22,none,,no,,no,0,,8,,white,rgb
1da1223d-a987-48df-be35-ae82bc008977,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",very well,Tamil (தமிழ்),very well,25,,,,,,42,,0,,white,p3
1df88cbd-1e9f-4c3e-9c5a-43bac8ff22fd,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,university-degree,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",fluently,30,none,,no,,no,98,,50,,white,p3
1dfd1bbb-2537-4ed1-8611-3d7418c05e72,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Italian (italiano),at beginner's level,25,none,,no,,no,49,,25,,white,rgb
1e3309ca-8c73-480b-b7cd-93241ff94623,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,Telugu (తెలుగు),English (English),fluently,"Hindi (हिन्दी, हिंदी)",well,22,none,,no,,no,65,,74,,white,rgb
1e9f6a59-8aa8-49b3-a74d-77a371d5171d,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),Marathi (Marāṭhī) (मराठी),fluently,"Hindi (हिन्दी, हिंदी)",fluently,18,none,,no,,no,26,,55,,white,rgb
1f0018f8-6ce8-4e6b-b388-ce19875886d3,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,"French (français, langue française)",at beginner's level,18,none,,no,,no,38,,46,,white,rgb
1f6005f8-ffb8-4146-ad33-f8e0716ac94a,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,22,none,,no,,no,47,,43,,black,rgb
1f6cdd30-bada-42ba-aaa4-0dcb0dc2853b,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,Gujarati (ગુજરાતી),Marathi (Marāṭhī) (मराठी),at beginner's level,English (English),fluently,22,none,,no,,no,100,true,50,true,white,rgb
1f8ebb7b-5b17-4ffd-85bc-6ce3ded802e7,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,English (English),Telugu (తెలుగు),fluently,Tamil (தமிழ்),fluently,35,,,,,,50,,50,,black,p3
202493e9-837b-4798-82fc-f9cc7c3bf618,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",at beginner's level,Kannada (ಕನ್ನಡ),at beginner's level,18,none,,no,,no,30,,18,,white,rgb
20341e3e-f46a-482c-8d22-13bf2709ee92,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,23,none,,no,,no,57,,100,,white,rgb
2052ee1b-3ade-461d-ae6d-869e60000257,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",very well,28,none,,no,,no,38,,26,,white,p3
2071896e-3cfd-4f3f-9b00-2286d44e8e5d,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Gujarati (ગુજરાતી),very well,22,none,,no,,no,79,,20,,white,rgb
20e7d7a2-4637-4d1b-bd55-87326487c17f,2026,Germany,,en,en,no,female,Saudi Arabia,Germany,,,,,,,complete-grad,Malayalam (മലയാളം),English (English),fluently,German (Deutsch),well,29,none,,no,,no,42,,54,,white,rgb
20e9435a-695f-4f42-8bc8-5091226d8815,2026,Germany,,en,en,no,male,Malaysia,Germany,,,,,,,complete-sec-high,English (English),"Malay (bahasa Melayu, بهاس ملايو‎)",very well,German (Deutsch),very well,17,none,,no,,no,74,,50,,black,rgb
211d9d5a-d76b-48d4-9502-cf9be68b66df,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)","Hindi (हिन्दी, हिंदी)",fluently,English (English),well,36,none,,no,,no,48,true,50,true,white,rgb
212ae4dc-95e9-4e9b-a720-2b1129d1b883,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Marathi (Marāṭhī) (मराठी),"Hindi (हिन्दी, हिंदी)",fluently,English (English),very well,18,none,,no,,no,71,true,29,,white,rgb
2143f5ab-be1b-48cd-8eb0-55ab27e68a18,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),well,Urdu (اردو),at beginner's level,24,none,,no,,no,83,,28,,white,rgb
2179d6eb-7201-4f12-b80e-985252528f95,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Bengali, Bangla (বাংলা)","Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,22,none,,no,,no,92,true,29,,white,rgb
21872ed6-1dc6-4053-bed2-dd73e4e625c9,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-grad,English (English),English (English),very well,"Hindi (हिन्दी, हिंदी)",fluently,20,none,,no,,no,45,,80,,black,rgb
21aa2eaf-fed1-477c-938f-47151063fc3e,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),very well,,,29,none,,no,,no,48,true,50,true,white,rgb
21c15a8b-c11b-44ed-bcae-fdc8074da74f,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,fluently,18,none,,no,,no,38,,50,true,white,rgb
21c7ffc2-365b-4aa9-a04c-b30b1578926a,2026,Bangladesh,,en,en,no,male,Bangladesh,Bangladesh,,,,,,,complete-sec-high,"Bengali, Bangla (বাংলা)",English (English),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,18,none,,no,,no,50,true,50,true,white,p3
220877fd-ef80-4f04-be70-6df21d208c7f,2026,Azerbaijan,,en,en,no,male,Azerbaijan,Azerbaijan,,,,,,,university-no-degree,English (English),English (English),well,Turkish (Türkçe),very well,18,none,,no,,no,84,,34,,black,rgb
22224af9-0f7e-4349-ad39-6c4a243ffe2e,2026,United States,,en,en,no,female,India,United States,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Marathi (Marāṭhī) (मराठी),fluently,26,,,,,,99,,64,,white,rgb
223bee1a-9a73-4579-8d45-9f0a20dbbf9f,2026,Canada,,en,en,no,female,India,Canada,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",well,38,none,,yes,,no,42,,19,,white,p3
