lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
English (English),en,turquoise green,turquoisegreen,8,"rgb(0, 255, 166)",20,"rgb(49,216,156)",0.7870491046594317,-0.15155064209553118,0.045600330189118334
English (English),en,ugly green,uglygreen,1,,15,"rgb(136,171,70)",0.692753045716527,-0.07837481384632651,0.10925282091833166
English (English),en,ultramarine,ultramarine,23,"rgb(0, 100, 255)",60,"rgb(40,75,218)",0.4875943457942932,-0.012959494872768712,-0.22046125757353774
English (English),en,ultramarine blue,ultramarineblue,12,"rgb(18, 0, 255)",19,"rgb(44,49,211)",0.443533748905078,0.0012170946969830931,-0.23703127784026098
English (English),en,umber,umber,3,,55,"rgb(164,100,54)",0.5649339728108401,0.05934441978475564,0.08421796345707133
English (English),en,velvet,velvet,2,,20,"rgb(151,53,83)",0.47764243402995915,0.13409942715798964,0.011283652374358527
English (English),en,vermilion,vermilion,8,"rgb(255, 74, 0)",10,,,,
English (English),en,vermillion,vermillion,15,"rgb(255, 15, 0)",39,"rgb(225,63,54)",0.6063466591753959,0.17729102503677213,0.09333208157121657
English (English),en,very dark blue,verydarkblue,3,,20,"rgb(25,31,87)",0.2720146758940844,0.0060042057896032,-0.1009501073763873
English (English),en,very dark green,verydarkgreen,0,,24,"rgb(30,58,37)",0.31978312690489924,-0.04461795123101736,0.025233146410460202
English (English),en,very dark purple,verydarkpurple,0,,18,"rgb(63,29,70)",0.2974239886752263,0.062611387249081,-0.05211732221311926
English (English),en,very light green,verylightgreen,1,,18,"rgb(175,245,170)",0.9057457800095089,-0.09804036335712472,0.07432061399648977
English (English),en,vibrant purple,vibrantpurple,3,,15,"rgb(139,47,218)",0.5318074682882027,0.1320115467389555,-0.2006378126876095
English (English),en,violet,violet,396,"rgb(183, 0, 255)",1689,"rgb(146,70,197)",0.5487814416177297,0.12235914738642739,-0.15096204946590555
English (English),en,violet blue,violetblue,4,,19,"rgb(84,54,209)",0.4748160679099404,0.04947016857574401,-0.21637044159437646
English (English),en,violet purple,violetpurple,5,"rgb(201, 0, 255)",18,"rgb(155,68,188)",0.5517619659134904,0.13606517145203942,-0.13472621110871152
English (English),en,violet red,violetred,7,"rgb(255, 0, 132)",10,,,,
English (English),en,voilet,voilet,10,"rgb(255, 0, 238)",9,,,,
English (English),en,vomit,vomit,2,,27,"rgb(165,182,70)",0.7405669367536912,-0.06311862843770709,0.1225864123852868
English (English),en,vomit green,vomitgreen,2,,22,"rgb(136,156,60)",0.6570722751117192,-0.06253318403618868,0.10769522876681624
English (English),en,warm brown,warmbrown,0,,20,"rgb(132,72,33)",0.4667079618006821,0.060710944385407604,0.07582255978534444
English (English),en,warm grey,warmgray,0,,28,"rgb(146,139,133)",0.6413079891247174,0.005077347887972671,0.011630367184840338
English (English),en,warm yellow,warmyellow,10,"rgb(255, 215, 0)",2,,,,
English (English),en,watermelon,watermelon,14,"rgb(255, 0, 90)",10,,,,
English (English),en,white,white,1,,117,"rgb(229,233,220)",0.9264081294268475,-0.00870264214118701,0.014355036875930762
English (English),en,wine,wine,1,,154,"rgb(131,39,74)",0.4243244390745334,0.12852554639166758,0.0016602045979801413
English (English),en,wine red,winered,0,,58,"rgb(137,33,54)",0.42402721390946985,0.1348942357763106,0.033703071691087695
English (English),en,yellow,yellow,2773,"rgb(255, 241, 0)",2640,"rgb(239,229,50)",0.9012676373781757,-0.049032780235098904,0.17351233008525693
English (English),en,yellow brown,yellowbrown,2,,73,"rgb(168,139,53)",0.6469759016959652,0.00042993874664833397,0.10907088102611179
English (English),en,yellow gold,yellowgold,9,"rgb(255, 211, 0)",12,"rgb(228,198,61)",0.828955704033409,-0.016493659272523477,0.15070946849676506
English (English),en,yellow green,yellowgreen,413,"rgb(176, 255, 0)",731,"rgb(178,229,59)",0.8573189703351316,-0.11314028134758497,0.16042079117528676
English (English),en,yellowish brown,yellowishbrown,0,,14,"rgb(167,131,42)",0.6284825910665761,0.0073298363824729346,0.11237047814172249
English (English),en,yellowish green,yellowishgreen,19,"rgb(176, 255, 0)",56,"rgb(171,218,65)",0.8267277713132152,-0.10490032388107119,0.1491695405930493
English (English),en,yellowish orange,yellowishorange,11,"rgb(255, 182, 0)",4,,,,
English (English),en,yellow ochre,yellowochre,10,"rgb(255, 202, 0)",36,"rgb(214,174,55)",0.7677055865554522,0.0009828960887314274,0.13910734292551766
English (English),en,yellow orange,yelloworange,230,"rgb(255, 183, 0)",82,"rgb(250,180,25)",0.814242432806701,0.0308857777517452,0.1617292298748744
English (English),en,yellow tan,yellowtan,0,,15,"rgb(198,194,111)",0.7990599657577551,-0.029337190974882334,0.1015368934958001
"Estonian (eesti, eesti keel)",et,erkroheline,erkroheline,7,"rgb(61, 255, 0)",0,,,,
"Estonian (eesti, eesti keel)",et,heleroheline,heleroheline,8,"rgb(15, 255, 0)",1,,,,
"Estonian (eesti, eesti keel)",et,helesinine,helesinine,26,"rgb(0, 202, 255)",1,,,,
"Estonian (eesti, eesti keel)",et,kollane,kollane,18,"rgb(255, 240, 0)",0,,,,
"Estonian (eesti, eesti keel)",et,lilla,lilla,17,"rgb(229, 0, 255)",9,,,,
"Estonian (eesti, eesti keel)",et,oranž,oranz,23,"rgb(255, 136, 0)",0,,,,
"Estonian (eesti, eesti keel)",et,punane,punane,15,"rgb(255, 0, 17)",1,,,,
"Estonian (eesti, eesti keel)",et,roheline,roheline,15,"rgb(0, 255, 87)",5,,,,
"Estonian (eesti, eesti keel)",et,roosa,roosa,13,"rgb(255, 0, 159)",3,,,,
"Estonian (eesti, eesti keel)",et,sinakasroheline,sinakasroheline,6,"rgb(0, 255, 155)",0,,,,
"Estonian (eesti, eesti keel)",et,sinine,sinine,30,"rgb(0, 120, 255)",2,,,,
"Estonian (eesti, eesti keel)",et,tumekollane,tumekollane,7,"rgb(255, 210, 0)",0,,,,
"Estonian (eesti, eesti keel)",et,tumeroosa,tumeroosa,7,"rgb(255, 0, 140)",0,,,,
"Estonian (eesti, eesti keel)",et,tumesinine,tumesinine,6,"rgb(0, 44, 255)",1,,,,
"Estonian (eesti, eesti keel)",et,türkiissinine,turkiissinine,8,"rgb(0, 228, 255)",0,,,,
"Finnish (suomi, suomen kieli)",fi,keltainen,keltainen,48,"rgb(255, 237, 0)",8,,,,
"Finnish (suomi, suomen kieli)",fi,keltavihreä,keltavihrea,6,"rgb(157, 255, 0)",3,,,,
"Finnish (suomi, suomen kieli)",fi,kirkkaanvihreä,kirkkaanvihrea,8,"rgb(0, 255, 54)",5,,,,
"Finnish (suomi, suomen kieli)",fi,liila,liila,17,"rgb(222, 0, 255)",24,"rgb(182,75,202)",0.6032966828322628,0.16099421901638383,-0.13052665803079408
"Finnish (suomi, suomen kieli)",fi,lime,lime,10,"rgb(152, 255, 0)",4,,,,
"Finnish (suomi, suomen kieli)",fi,limenvihreä,limenvihrea,5,"rgb(187, 255, 0)",2,,,,
"Finnish (suomi, suomen kieli)",fi,magenta,magenta,12,"rgb(255, 0, 222)",3,,,,
"Finnish (suomi, suomen kieli)",fi,mintunvihreä,mintunvihrea,5,"rgb(0, 255, 180)",7,,,,
"Finnish (suomi, suomen kieli)",fi,oranssi,oranssi,71,"rgb(255, 136, 0)",18,"rgb(250,135,22)",0.7364464729172303,0.09860559693579536,0.14503631038943657
"Finnish (suomi, suomen kieli)",fi,pinkki,pinkki,43,"rgb(255, 0, 159)",21,"rgb(246,54,162)",0.6612034099135671,0.23866507559846706,-0.034537179008673646
"Finnish (suomi, suomen kieli)",fi,punainen,punainen,55,"rgb(255, 0, 43)",14,"rgb(241,29,51)",0.6120748677349293,0.21518788900885175,0.09723519745146746
"Finnish (suomi, suomen kieli)",fi,purppura,purppura,6,"rgb(199, 0, 255)",9,,,,
"Finnish (suomi, suomen kieli)",fi,ruskea,ruskea,0,,21,"rgb(140,98,55)",0.5316189274556636,0.03287472868619263,0.07276136139107858
"Finnish (suomi, suomen kieli)",fi,sininen,sininen,110,"rgb(0, 118, 255)",42,"rgb(22,114,238)",0.5754403612896087,-0.040809867335407354,-0.20047443924197214
"Finnish (suomi, suomen kieli)",fi,syaani,syaani,10,"rgb(0, 203, 255)",4,,,,
"Finnish (suomi, suomen kieli)",fi,taivaansininen,taivaansininen,13,"rgb(0, 190, 255)",6,,,,
"Finnish (suomi, suomen kieli)",fi,tummankeltainen,tummankeltainen,5,"rgb(255, 197, 0)",1,,,,
"Finnish (suomi, suomen kieli)",fi,tummansininen,tummansininen,21,"rgb(0, 57, 255)",16,"rgb(27,56,198)",0.4324982091491286,-0.014128623426355964,-0.2181203710901204
"Finnish (suomi, suomen kieli)",fi,turkoosi,turkoosi,49,"rgb(0, 255, 231)",15,"rgb(23,234,210)",0.8409538365815824,-0.14847633115592637,-0.004558051758195643
"Finnish (suomi, suomen kieli)",fi,vaaleansininen,vaaleansininen,43,"rgb(0, 222, 255)",15,"rgb(68,211,241)",0.8050948100632154,-0.10266465116764695,-0.07124928725752623
"Finnish (suomi, suomen kieli)",fi,vaaleanvihreä,vaaleanvihrea,14,"rgb(69, 255, 0)",18,"rgb(136,241,107)",0.8652478358814968,-0.15016529082750063,0.12921168888405785
"Finnish (suomi, suomen kieli)",fi,vihreä,vihrea,63,"rgb(0, 255, 36)",42,"rgb(86,224,84)",0.8033582578676021,-0.17353796768261975,0.13086108461809232
"Finnish (suomi, suomen kieli)",fi,violetti,violetti,46,"rgb(214, 0, 255)",27,"rgb(175,49,213)",0.5756284567723434,0.1774420101658191,-0.1663396741466751
"French (français, langue française)",fr,azur,azur,11,"rgb(0, 173, 255)",2,,,,
"French (français, langue française)",fr,beige,beige,3,,33,"rgb(223,190,146)",0.8188987439747943,0.01812998629601647,0.06692241219689817
"French (français, langue française)",fr,bleu,bleu,297,"rgb(0, 137, 255)",205,"rgb(33,129,235)",0.6070421769528107,-0.047600472401013054,-0.17408336864344245
"French (français, langue française)",fr,bleu canard,bleucanard,1,,12,"rgb(77,147,137)",0.6138937648064746,-0.07218374754297643,-0.004358609005513445
"French (français, langue française)",fr,bleu ciel,bleuciel,52,"rgb(0, 197, 255)",41,"rgb(75,198,247)",0.77883359290708,-0.08471526189152039,-0.09546172667151996
"French (français, langue française)",fr,bleu clair,bleuclair,38,"rgb(0, 201, 255)",22,"rgb(66,198,248)",0.7767057893313613,-0.08866485476437734,-0.09691588181970931
"French (français, langue française)",fr,bleu cyan,bleucyan,12,"rgb(0, 224, 255)",2,,,,
"French (français, langue française)",fr,bleu foncé,bleufonce,19,"rgb(0, 85, 255)",22,"rgb(33,71,208)",0.468977754774549,-0.01584701647992477,-0.21357576765670416
"French (français, langue française)",fr,bleu gris,bleugris,0,,15,"rgb(100,143,173)",0.6290771248046496,-0.032651485356057594,-0.05672355564335448
"French (français, langue française)",fr,bleu marine,bleumarine,36,"rgb(0, 81, 255)",45,"rgb(30,68,187)",0.4442776176265835,-0.01581454686629189,-0.19072332999384467
"French (français, langue française)",fr,bleu nuit,bleunuit,2,,15,"rgb(31,52,128)",0.358278462938452,-0.005713310731975002,-0.13045623674376894
"French (français, langue française)",fr,bleu roi,bleuroi,15,"rgb(0, 75, 255)",21,"rgb(40,77,225)",0.4978442292661025,-0.01433581530094927,-0.22680493654226286
"French (français, langue française)",fr,bleu royal,bleuroyal,14,"rgb(0, 63, 255)",5,,,,
"French (français, langue française)",fr,bleu turquoise,bleuturquoise,14,"rgb(0, 240, 255)",12,"rgb(33,221,225)",0.8166075483488953,-0.1286261964593574,-0.04010496786093169
"French (français, langue française)",fr,bleu vert,bleuvert,8,"rgb(0, 255, 204)",8,,,,
"French (français, langue française)",fr,bordeaux,bordeaux,0,,28,"rgb(153,45,63)",0.4664543294043803,0.13889454682040347,0.03675926054179135
"French (français, langue française)",fr,brun,brun,0,,37,"rgb(130,80,54)",0.4820717066775858,0.05190940956827479,0.057348527983087025
"French (français, langue française)",fr,cyan,cyan,33,"rgb(0, 239, 255)",21,"rgb(46,216,232)",0.8089602026878373,-0.11848023224270851,-0.054171196420144646
"French (français, langue française)",fr,framboise,framboise,5,"rgb(255, 0, 98)",1,,,,
"French (français, langue française)",fr,fushia,fuchsia,59,"rgb(255, 0, 182)",36,"rgb(237,43,177)",0.6449338534545258,0.24267981959830737,-0.06751709297705369
"French (français, langue française)",fr,gris,gris,0,,33,"rgb(139,146,151)",0.6561578150122892,-0.005641245370536845,-0.008904403791843563
"French (français, langue française)",fr,indigo,indigo,11,"rgb(0, 63, 255)",21,"rgb(90,86,202)",0.520939513952195,0.030994105630620116,-0.1721243458117234
"French (français, langue française)",fr,jaune,jaune,132,"rgb(255, 236, 0)",57,"rgb(243,230,46)",0.9068258232119956,-0.04723710548172216,0.17649215561789683
"French (français, langue française)",fr,jaune citron,jaunecitron,5,"rgb(255, 253, 0)",2,,,,
"French (français, langue française)",fr,jaune doré,jaunedore,6,"rgb(255, 205, 0)",0,,,,
"French (français, langue française)",fr,jaune fluo,jaunefluo,10,"rgb(220, 255, 0)",1,,,,
"French (français, langue française)",fr,jaune moutarde,jaunemoutarde,5,"rgb(255, 202, 0)",15,"rgb(225,186,48)",0.8005450317750762,-0.004244638877260958,0.150638724910704
"French (français, langue française)",fr,jaune orangé,jauneorange,9,"rgb(255, 198, 0)",3,,,,
"French (français, langue française)",fr,jaune vert,jaunevert,10,"rgb(196, 255, 0)",6,,,,
"French (français, langue française)",fr,kaki,kaki,2,,36,"rgb(126,137,58)",0.6039633978229008,-0.04648308104127626,0.09338532224200709
"French (français, langue française)",fr,lavande,lavande,0,,19,"rgb(170,141,220)",0.6987770824179232,0.059200295733716615,-0.10127365192797677
"French (français, langue française)",fr,lilas,lilas,0,,12,"rgb(184,132,201)",0.6892064538614365,0.0829667013849476,-0.07617581304429333
"French (français, langue française)",fr,magenta,magenta,41,"rgb(255, 0, 163)",28,"rgb(236,42,164)",0.6381307245045512,0.24100675678362632,-0.049381577730595504
"French (français, langue française)",fr,marron,marron,1,,88,"rgb(137,89,53)",0.5082304429079524,0.04565183285407212,0.0670611419348488
"French (français, langue française)",fr,mauve,mauve,34,"rgb(196, 0, 255)",70,"rgb(175,84,207)",0.6072817340472834,0.14126510942940726,-0.1351556880822083
"French (français, langue française)",fr,noir,noir,0,,36,"rgb(37,31,30)",0.24507153398511022,0.009608586735992701,0.00329518279452221
"French (français, langue française)",fr,ocre,ocre,5,"rgb(255, 178, 0)",16,"rgb(220,165,76)",0.7567870142875458,0.02722046697645588,0.120362107598971
"French (français, langue française)",fr,orange,orange,161,"rgb(255, 137, 0)",65,"rgb(250,136,32)",0.7384661644169848,0.09667458484532825,0.14230219663057792
"French (français, langue française)",fr,orange foncé,orangefonce,9,"rgb(255, 97, 0)",4,,,,
"French (français, langue française)",fr,pourpre,pourpre,10,"rgb(255, 0, 241)",20,"rgb(152,48,135)",0.49451176203443065,0.15483724029873017,-0.07268594648778644
"French (français, langue française)",fr,prune,prune,0,,14,"rgb(115,51,100)",0.42473482714775784,0.10300298031449374,-0.04297118384520704
"French (français, langue française)",fr,rose,rose,110,"rgb(255, 0, 172)",143,"rgb(241,83,173)",0.6808597401749021,0.20808480772218627,-0.04083459048408341
"French (français, langue française)",fr,rose bonbon,rosebonbon,6,"rgb(255, 0, 161)",6,,,,
"French (français, langue française)",fr,rose foncé,rosefonce,12,"rgb(255, 0, 139)",9,,,,
"French (français, langue française)",fr,rose fushia,rosefuchsia,14,"rgb(255, 0, 176)",4,,,,
"French (français, langue française)",fr,rose néon,roseneon,5,"rgb(255, 0, 190)",0,,,,
"French (français, langue française)",fr,rouge,rouge,131,"rgb(255, 0, 38)",81,"rgb(236,38,50)",0.6075797182273652,0.20650805118417082,0.09671437458016664
"French (français, langue française)",fr,rouge orange,rougeorange,5,"rgb(255, 81, 0)",1,,,,
"French (français, langue française)",fr,rouge rose,rougerose,9,"rgb(255, 0, 89)",4,,,,
"French (français, langue française)",fr,saumon,saumon,0,,19,"rgb(233,139,119)",0.7312665606489759,0.10048233377397539,0.06403929478807574
"French (français, langue française)",fr,taupe,taupe,0,,13,"rgb(167,136,121)",0.6511734695711049,0.030275850212592915,0.03214446957960763
"French (français, langue française)",fr,turquoise,turquoise,59,"rgb(0, 255, 228)",58,"rgb(50,229,205)",0.8323769743695816,-0.14099260232891847,-0.002702817486074201
"French (français, langue française)",fr,rouge vermillon,vermillon,5,"rgb(255, 50, 0)",2,,,,
"French (français, langue française)",fr,vert,vert,210,"rgb(0, 255, 76)",276,"rgb(97,216,96)",0.7865894551508614,-0.15443440259971675,0.1149141013032634
"French (français, langue française)",fr,vert clair,vertclair,22,"rgb(0, 255, 23)",43,"rgb(128,237,105)",0.8523931626221025,-0.15230221339524216,0.12654309973285616
"French (français, langue française)",fr,vert d'eau,vertd'eau,16,"rgb(0, 255, 176)",14,"rgb(95,234,172)",0.8454430085824061,-0.14235718416713614,0.04880482108342191
"French (français, langue française)",fr,vert fluo,vertfluo,17,"rgb(98, 255, 0)",31,"rgb(102,244,63)",0.8572151095019169,-0.1893155656425746,0.15911087361981444
"French (français, langue française)",fr,vert foncé,vertfonce,1,,49,"rgb(53,108,60)",0.48171172301971643,-0.08048125250941603,0.05280321493492725
"French (français, langue française)",fr,vert forêt,vertforet,0,,13,"rgb(54,122,64)",0.5193024154396875,-0.09379609300365908,0.06154267294741294
"French (français, langue française)",fr,vert kaki,vertkaki,0,,14,"rgb(131,138,65)",0.6118282874149835,-0.039485661617511644,0.08879460227409701
"French (français, langue française)",fr,vert lime,vertlime,13,"rgb(127, 255, 0)",6,,,,
"French (français, langue française)",fr,vert néon,vertneon,10,"rgb(0, 255, 64)",2,,,,
"French (français, langue française)",fr,vert pale,vertpale,6,"rgb(0, 255, 72)",14,"rgb(164,237,141)",0.8762463087981519,-0.10989789575116068,0.09698816641354295
"French (français, langue française)",fr,vert pomme,vertpomme,23,"rgb(108, 255, 0)",24,"rgb(134,240,67)",0.860324134477749,-0.16275298852185802,0.15724818540535246
"French (français, langue française)",fr,vert sapin,vertsapin,0,,12,"rgb(55,117,74)",0.5080767282233244,-0.08286342912476147,0.04426263599455676
"French (français, langue française)",fr,violet,violet,129,"rgb(205, 0, 255)",186,"rgb(163,64,204)",0.5686146876651874,0.14938715035667943,-0.15388833317013398
"French (français, langue française)",fr,violet foncé,violetfonce,3,,22,"rgb(103,49,138)",0.42815855771020916,0.09340665196854651,-0.11306126719106704
Georgian (ქართული),ka,ვარდისფერი,ვარდისფერი,8,"rgb(255, 0, 173)",0,,,,
Georgian (ქართული),ka,ლურჯი,ლურჯი,17,"rgb(0, 89, 255)",0,,,,
Georgian (ქართული),ka,მწვანე,მწვანე,10,"rgb(61, 255, 0)",0,,,,
Georgian (ქართული),ka,ყვითელი,ყვითელი,9,"rgb(255, 254, 0)",0,,,,
Georgian (ქართული),ka,ცისფერი,ცისფერი,17,"rgb(0, 217, 255)",0,,,,
Georgian (ქართული),ka,წითელი,წითელი,7,"rgb(255, 0, 50)",0,,,,
German (Deutsch),de,altrosa,altrosa,0,,18,"rgb(188,118,150)",0.6487177472261227,0.09591635161158964,-0.014880332745536426
German (Deutsch),de,babyblau,babyblau,6,"rgb(0, 198, 255)",8,,,,
German (Deutsch),de,beige,beige,1,,44,"rgb(219,200,151)",0.8362692991559487,0.0019413798417502238,0.06764936907142902
German (Deutsch),de,blassgrün,blassgrun,4,,15,"rgb(127,212,134)",0.7976152314370895,-0.11365505195008249,0.07702994669342607
German (Deutsch),de,blau,blau,299,"rgb(0, 120, 255)",230,"rgb(38,117,236)",0.5835700966966271,-0.03679250562716368,-0.19177983583867678
German (Deutsch),de,blaugrau,blaugrau,1,,13,"rgb(111,144,176)",0.6400082797715606,-0.022707960956201142,-0.05657438968453614
German (Deutsch),de,blaugrün,blaugrun,5,"rgb(0, 255, 200)",14,"rgb(50,175,140)",0.6769167659973249,-0.11756985137392412,0.02084775186827469
German (Deutsch),de,braun,braun,0,,128,"rgb(142,94,55)",0.5246360533927542,0.04399092730301446,0.07034353886384728
German (Deutsch),de,dunkelblau,dunkelblau,69,"rgb(0, 55, 255)",92,"rgb(33,59,181)",0.4221308980797863,-0.009143114601287222,-0.1937159564147267
German (Deutsch),de,dunkelbraun,dunkelbraun,0,,30,"rgb(81,46,32)",0.3405898622249488,0.042664135898116955,0.03763724163019612
German (Deutsch),de,dunkelgelb,dunkelgelb,12,"rgb(255, 205, 0)",6,,,,
German (Deutsch),de,dunkelgrün,dunkelgrun,0,,101,"rgb(43,104,53)",0.46207300074124397,-0.08571022514843366,0.055219558450621896
German (Deutsch),de,dunkellila,dunkellila,4,,29,"rgb(95,47,127)",0.40617897639724365,0.08477490791874662,-0.1034799154236416
German (Deutsch),de,dunkelorange,dunkelorange,15,"rgb(255, 109, 0)",5,,,,
German (Deutsch),de,dunkelrot,dunkelrot,4,,27,"rgb(144,33,48)",0.43467895833959425,0.13858348033870063,0.046598700486196444
German (Deutsch),de,dunkelviolett,dunkelviolett,0,,19,"rgb(82,42,102)",0.36714778662141717,0.07301316083113817,-0.07778157105999817
German (Deutsch),de,flieder,flieder,5,"rgb(251, 0, 255)",30,"rgb(184,123,201)",0.6738726247736995,0.09667349325588301,-0.08478008731142504
German (Deutsch),de,fuchsia,fuchsia,8,"rgb(255, 0, 151)",11,,,,
German (Deutsch),de,gelb,gelb,136,"rgb(255, 238, 0)",59,"rgb(245,229,42)",0.9069615962487191,-0.04555842366035538,0.17801589958805797
German (Deutsch),de,gelbgrün,gelbgrun,18,"rgb(196, 255, 0)",26,"rgb(194,231,61)",0.8732063990444116,-0.09926271385819364,0.1626519143376686
German (Deutsch),de,giftgrün,giftgrun,16,"rgb(102, 255, 0)",17,"rgb(114,246,72)",0.864676380759236,-0.18100904690819913,0.1557191126609675
German (Deutsch),de,grasgrün,grasgrun,8,"rgb(117, 255, 0)",38,"rgb(105,198,71)",0.7421553634183953,-0.13915493110697802,0.12368990792606702
German (Deutsch),de,grau,grau,0,,44,"rgb(140,142,145)",0.6471118317756391,-0.0016997488908395949,-0.004846241171841604
German (Deutsch),de,graublau,graublau,0,,15,"rgb(127,154,185)",0.6770514943523721,-0.0169720988436571,-0.05305809584001948
German (Deutsch),de,graubraun,graubraun,0,,12,"rgb(129,110,97)",0.5515263649689367,0.017408281360580907,0.025837658302978874
German (Deutsch),de,graugrün,graugrun,0,,19,"rgb(119,151,122)",0.6427636704825188,-0.04693856825952608,0.029565872929681148
German (Deutsch),de,grün,grun,179,"rgb(0, 255, 58)",240,"rgb(92,211,88)",0.7733067166098253,-0.15608980359642424,0.11816486732971354
German (Deutsch),de,grüngelb,grungelb,11,"rgb(188, 255, 0)",8,,,,
German (Deutsch),de,grün türkis,grunturkis,6,"rgb(0, 255, 160)",1,,,,
German (Deutsch),de,hautfarben,hautfarben,0,,12,"rgb(246,199,178)",0.864948296832195,0.042895419680247314,0.042759312647809994
German (Deutsch),de,hellblau,hellblau,128,"rgb(0, 206, 255)",77,"rgb(65,199,245)",0.7783262483151396,-0.0912324909076835,-0.0919047311121627
German (Deutsch),de,hellbraun,hellbraun,2,,30,"rgb(190,139,89)",0.6747922357941145,0.03891148872306417,0.08199709431145752
German (Deutsch),de,hellgrün,hellgrun,85,"rgb(0, 255, 41)",111,"rgb(123,237,106)",0.8510141515732065,-0.1559184005597994,0.1259462678724871
German (Deutsch),de,helllila,helllila,4,,14,"rgb(185,119,233)",0.6843892806877184,0.11018146427677918,-0.1336969301818728
German (Deutsch),de,hellorange,hellorange,6,"rgb(255, 157, 0)",5,,,,
German (Deutsch),de,hellrot,hellrot,7,"rgb(255, 0, 45)",10,,,,
German (Deutsch),de,himmelblau,himmelblau,37,"rgb(0, 173, 255)",23,"rgb(51,177,247)",0.7236895861489977,-0.0756005867512203,-0.12603730700177085
German (Deutsch),de,königsblau,konigsblau,19,"rgb(0, 56, 255)",17,"rgb(36,58,221)",0.4628741472629735,-0.010372833786973156,-0.2423945376506701
German (Deutsch),de,lavendel,lavendel,1,,13,"rgb(165,123,202)",0.6538948342153869,0.07557856684791416,-0.09657570685177601
German (Deutsch),de,lila,lila,146,"rgb(207, 0, 255)",198,"rgb(169,67,212)",0.5841554773102772,0.15268267606266311,-0.15839579104674262
German (Deutsch),de,lilapink,lilapink,5,"rgb(255, 0, 239)",1,,,,
German (Deutsch),de,limette,limette,5,"rgb(159, 255, 0)",6,,,,
German (Deutsch),de,limettengrün,limettengrun,7,"rgb(115, 255, 0)",5,,,,
German (Deutsch),de,magenta,magenta,57,"rgb(255, 0, 175)",37,"rgb(234,45,174)",0.6405771747000949,0.23849226646788138,-0.06482822944676944
German (Deutsch),de,marineblau,marineblau,11,"rgb(0, 59, 255)",7,,,,
German (Deutsch),de,mint,mint,9,"rgb(0, 255, 195)",8,,,,
German (Deutsch),de,mittelblau,mittelblau,17,"rgb(0, 129, 255)",7,,,,
German (Deutsch),de,neonblau,neonblau,9,"rgb(0, 217, 255)",0,,,,
German (Deutsch),de,neongelb,neongelb,6,"rgb(218, 255, 0)",2,,,,
German (Deutsch),de,neongrün,neongrun,37,"rgb(0, 255, 15)",40,"rgb(101,245,79)",0.858657919706516,-0.18615221776915347,0.14978310435314623
German (Deutsch),de,neonpink,neonpink,5,"rgb(255, 0, 211)",6,,,,
German (Deutsch),de,ocker,ocker,7,"rgb(255, 195, 0)",41,"rgb(205,161,59)",0.7324601926340857,0.01083080467434403,0.1268615315334936
German (Deutsch),de,okker,okker,5,"rgb(255, 176, 0)",3,,,,
German (Deutsch),de,olivgrün,olivgrun,0,,22,"rgb(124,149,63)",0.6316660491707359,-0.0636380149743976,0.09762883328966382
German (Deutsch),de,orange,orange,201,"rgb(255, 141, 0)",89,"rgb(248,139,27)",0.7404424225475674,0.09086151478867939,0.14460086396930857
German (Deutsch),de,petrol,petrol,0,,21,"rgb(49,127,131)",0.5516094518417015,-0.07153862334873007,-0.02509217686671759
German (Deutsch),de,pink,pink,170,"rgb(255, 0, 172)",127,"rgb(244,51,176)",0.661302861423623,0.24295531677929622,-0.05643341438670418
German (Deutsch),de,pinkrot,pinkrot,6,"rgb(255, 0, 92)",4,,,,
German (Deutsch),de,purpur,purpur,4,,15,"rgb(170,52,128)",0.5231898305835344,0.16706658920412393,-0.04407828596073263
German (Deutsch),de,rosa,rosa,32,"rgb(255, 0, 171)",91,"rgb(237,111,180)",0.7114412253025074,0.16907151567696968,-0.03443903947009515
German (Deutsch),de,rot,rot,174,"rgb(255, 0, 36)",125,"rgb(237,44,55)",0.6131523515345022,0.20478070037892304,0.09425441179086426
German (Deutsch),de,rotbraun,rotbraun,0,,30,"rgb(150,57,53)",0.47375863327351003,0.11431511753876228,0.054157242325817555
German (Deutsch),de,rot orange,rotorange,8,"rgb(255, 76, 0)",2,,,,
German (Deutsch),de,schwarz,schwarz,0,,52,"rgb(35,33,30)",0.24903507463770636,0.0019027014041242253,0.006260821929892262
German (Deutsch),de,senfgelb,senfgelb,7,"rgb(255, 210, 0)",8,,,,
German (Deutsch),de,türkis,turkis,139,"rgb(0, 255, 229)",116,"rgb(54,231,206)",0.8373050877619098,-0.1414006425035084,-0.0014699177314126657
German (Deutsch),de,türkisblau,turkisblau,5,"rgb(0, 238, 255)",4,,,,
German (Deutsch),de,türkisgrün,turkisgrun,9,"rgb(0, 255, 170)",9,,,,
German (Deutsch),de,violet,violet,7,"rgb(151, 0, 255)",11,,,,
German (Deutsch),de,violett,violett,29,"rgb(184, 0, 255)",126,"rgb(151,74,188)",0.5540230599834634,0.12300370780896625,-0.13215548503370422
German (Deutsch),de,waldgrün,waldgrun,0,,16,"rgb(62,116,63)",0.5080341654733015,-0.08194610509370667,0.05835775502070761
